Office_Nam,District,City,District_old,cityblock,Address,Area,Price_show,Pricepre,Price,Subway_Dispre,Subway_Dis,Latitude,Longitude,Construct,装修程度,Elevator_num,Building_size,平均房价,微博签到数,中心区距离,中心区ID,busstation_Countpre,busstation_Count,education_Count,food_Countpre,food_Count,firm_Count,Residential_Count,bank_Countpre,bank_Count,shopping_Count
雍和宫写字楼,1,北京市,东城,安定门/雍和宫,藏经馆胡同13号,22,1400,15.15151515,7,11.26717144,504.2990112,39.948082,116.418966,4,精装修,0,0,114111.6444,224,2289.350098,4,40.11299435,71,3,24.23142096,1001,0,38,9.090909091,7,59
苏州胡同61号院,1,北京市,东城,建国门,苏州胡同61号院，北京信谊酒店旁,61,600,3.03030303,3,21.85017841,960.6790161,39.948448,116.412316,4,精装修,2,70000,93766.49038,368,3302.669922,5,17.51412429,31,0,13.28976035,549,10,92,6.493506494,5,22
琨莎中心,3,北京市,朝阳,三元桥,新源南路15号,1180,3000,39.39393939,15,8.643240086,391.144989,39.948593,116.450405,2,简装修,10,48000,87450.92958,433,2101.840088,7,31.63841808,56,0,43.1372549,1782,0,150,49.35064935,38,176
琨莎中心,3,北京市,朝阳,三元桥,新源南路15号,96,1800,21.21212121,9,6.835169198,313.1740112,39.948593,116.450405,3,中等装修,6,22000,91457.84918,328,1575.560059,7,29.94350282,53,0,31.20309852,1289,0,47,33.76623377,26,153
琨莎中心,3,北京市,朝阳,三元桥,新源南路15号,375,5000,69.6969697,25,19.24577245,848.3670044,39.948593,116.450405,5,豪华装修,8,37910,114823.6133,328,2844.290039,5,8.474576271,15,1,18.10699588,748,0,48,81.81818182,63,77
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,120,2200,27.27272727,11,10.8903498,488.0490112,39.948625,116.421263,2,简装修,5,50000,98850.13092,272,792.2009888,7,27.68361582,49,1,22.22222222,918,1,68,51.94805195,40,70
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,347,1400,15.15151515,7,11.10621621,497.3580017,39.948625,116.421263,4,精装修,2,30000,72779.60177,1232,3676.350098,3,46.32768362,82,0,41.2006778,1702,3,60,41.55844156,32,131
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,120,1000,9.090909091,5,32.43738187,1417.23999,39.948625,116.421263,4,精装修,6,138000,97480.46809,294,6906.729981,0,32.76836158,58,0,8.036794965,332,0,26,10.38961039,8,7
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,88,600,3.03030303,3,2.865625504,141.9920044,39.948625,116.421263,4,精装修,3,14401,56494.71875,147,7225.009766,2,18.6440678,33,2,8.182038247,338,1,206,6.493506494,5,40
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,3200,1400,15.15151515,7,11.31106768,506.1919861,39.948625,116.421263,4,精装修,7,180266,116374.789,468,3474.800049,5,31.07344633,55,0,11.15952554,461,2,54,15.58441558,12,24
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,89,1200,12.12121212,6,14.95267224,663.2319946,39.948625,116.421263,2,简装修,2,15000,85027.84491,144,2994.290039,2,2.824858757,5,1,10.82062455,447,2,104,3.896103896,3,34
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,121,1000,9.090909091,5,5.953383344,275.1480103,39.948625,116.421263,2,简装修,1,46000,101562.8129,282,4404.390137,5,25.42372881,45,0,7.504236262,310,5,24,3.896103896,3,56
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,253,1800,21.21212121,9,16.89468366,746.9790039,39.948625,116.421263,4,精装修,6,89000,78930.31148,1020,1881.160034,3,23.72881356,42,0,28.44347616,1175,0,58,23.37662338,18,35
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,228,1400,15.15151515,7,12.94399237,576.6099854,39.948625,116.421263,5,豪华装修,2,44000,100441.7616,2116,2648.889893,0,20.9039548,37,2,68.11909949,2814,0,24,84.41558442,65,256
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,91,1000,9.090909091,5,10.96093663,491.0929871,39.948625,116.421263,4,精装修,6,31000,75158.94406,699,1477,8,18.07909605,32,2,22.41587993,926,1,20,19.48051948,15,229
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,116,800,6.060606061,4,15.2572603,676.3670044,39.948625,116.421263,4,精装修,2,600000,76635.22703,211,4657.089844,2,18.07909605,32,0,21.68966352,896,1,104,14.28571429,11,40
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,221,1800,21.21212121,9,9.253343257,417.4549866,39.948625,116.421263,5,豪华装修,12,700000,81636.76154,607,3379.889893,7,63.27683616,112,1,60.37279109,2494,0,21,51.94805195,40,51
雍和大厦,1,北京市,东城,安定门/雍和宫,东城区安定门东大街28号1号楼5层A单元605,375,1800,21.21212121,9,16.07281788,711.5369873,39.948625,116.421263,4,精装修,5,38156,77584.82099,744,4293.959961,8,61.01694915,108,28,17.98595982,743,1,66,9.090909091,7,126
信德京汇,1,北京市,东城,东直门,香河园路1号,337,1200,12.12121212,6,12.94399237,576.6099854,39.948772,116.439546,4,精装修,2,44000,100441.7616,2116,2648.889893,0,20.9039548,37,2,68.11909949,2814,0,24,84.41558442,65,256
中关村科技发展大厦,4,北京市,海淀,魏公村,中关村南大街32号,207,1000,9.090909091,5,4.100069866,195.2259979,39.948857,116.325253,4,精装修,10,60000,110249.3462,308,1192.199951,7,22.03389831,39,7,25.58702493,1057,1,46,9.090909091,7,46
友谊商场,1,北京市,东城,建国门,建国门外大街17号,50,800,6.060606061,4,8.861681005,400.5650024,39.948964,116.463191,2,简装修,36,600000,59719.87079,224,4787.189941,2,36.15819209,64,1,25.56281772,1056,2,144,10.38961039,8,30
高梁桥斜街13号院31号,4,北京市,海淀,交通大学,高梁桥斜街13号院31号,100,1400,15.15151515,7,28.0444545,1227.800049,39.949658,116.336913,4,精装修,6,88197,96087.29464,107,2812.570068,5,14.68926554,26,47,11.88574195,491,1,108,6.493506494,5,21
白孔雀艺术世界,2,北京市,西城,德胜门,东滨河路3号,831,1000,9.090909091,5,15.0325586,666.677002,39.949853,116.38685,4,精装修,9,96799,103387.1879,189,957.9489746,7,7.344632768,13,1,15.90413943,657,0,92,37.66233766,29,48
金运大厦,2,北京市,西城,西直门,西直门北大街甲43号,800,1200,12.12121212,6,12.48227546,556.6989746,39.950581,116.354419,2,简装修,2,5242,117937.4228,233,2021.900024,5,24.29378531,43,4,20.72137497,856,1,112,7.792207792,6,50
文华楼,4,北京市,海淀,清河,双清路1号北京培黎职业学院内,33,1400,15.15151515,7,9.361752369,422.1300049,39.950941,116.31997,2,简装修,6,2100,108127.4921,328,788.0650024,7,20.9039548,37,6,24.93343016,1030,0,58,9.090909091,7,54
军民融合产业基地,4,北京市,海淀,西三旗,西三旗桥西南角500米,171,800,6.060606061,4,13.39112414,595.8920288,39.951023,116.278075,4,精装修,3,55442,100432.0903,2016,2808.73999,0,16.38418079,29,2,57.83103365,2389,0,35,76.62337662,59,140
军民融合产业基地,4,北京市,海淀,西三旗,西三旗桥西南角500米,1042,2400,30.3030303,12,9.324789199,420.5360107,39.951023,116.278075,2,简装修,8,61941,126813.6116,206,1819.920044,6,16.94915254,30,2,11.11111111,459,1,185,7.792207792,6,58
天鸿宝景大厦,1,北京市,东城,安定门/雍和宫,安定门外大街189号,1500,1800,21.21212121,9,6.662132569,305.7120056,39.95199,116.407261,2,简装修,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
天鸿宝景大厦,1,北京市,东城,安定门/雍和宫,安定门外大街189号,470,2200,27.27272727,11,23.2139475,1019.48999,39.95199,116.407261,4,精装修,4,720000,97862.98168,89,893.5150146,4,5.084745763,9,2,9.465020576,391,1,91,5.194805195,4,24
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,1818,800,6.060606061,4,17.586482,776.8120117,39.952632,116.235524,4,精装修,2,1300000,58095.85882,112,13749.5,6,15.81920904,28,0,3.510045994,145,0,57,12.98701299,10,13
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,567,800,6.060606061,4,6.028492201,278.3869934,39.952632,116.235524,4,精装修,2,13800,112639.8225,308,2023.430054,7,20.33898305,36,2,26.55531348,1097,0,33,11.68831169,9,59
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,320,1400,15.15151515,7,11.10621621,497.3580017,39.952632,116.235524,4,精装修,2,30000,72779.60177,1232,3676.350098,3,46.32768362,82,0,41.2006778,1702,3,60,41.55844156,32,131
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,1655,2000,24.24242424,10,16.878243,746.2700195,39.952632,116.235524,4,精装修,4,28000,120179.6816,429,3364.679932,5,11.86440678,21,0,22.82740257,943,0,69,64.93506494,50,87
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,570,1200,12.12121212,6,8.33267007,377.7520142,39.952632,116.235524,4,精装修,8,430000,93308.83756,705,3100.439941,0,33.89830508,60,0,21.93173566,906,17,40,5.194805195,4,90
益园文化创意产业基地,4,北京市,海淀,四季青,杏石口路,450,800,6.060606061,4,4.313084351,204.4120026,39.952632,116.235524,3,中等装修,5,50000,95876.84551,402,1548.77002,4,11.86440678,21,2,13.28976035,549,1,87,6.493506494,5,27
枫蓝国际中心,4,北京市,海淀,西直门外,西直门北大街32号,232,1400,15.15151515,7,12.30413863,549.0170288,39.952692,116.357275,4,精装修,12,69871,83642.94595,398,2529.949951,7,12.99435028,23,0,38.77995643,1602,2,77,32.46753247,25,72
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,465,1800,21.21212121,9,3.888562726,186.1049957,39.953012,116.419595,4,精装修,12,88813,82777.71595,85,4445.419922,6,20.33898305,36,0,3.727910917,154,0,70,6.493506494,5,12
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,436,2000,24.24242424,10,4.520486988,213.3560028,39.953012,116.419595,3,中等装修,11,60000,100294.992,368,1190.130005,4,24.85875706,44,3,23.14209634,956,2,96,38.96103896,30,40
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1305,2000,24.24242424,10,6.139567826,283.177002,39.953012,116.419595,4,精装修,20,150000,101167.3373,1649,2313.729981,0,60.4519774,107,1,68.55482934,2832,9,144,57.14285714,44,272
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1210,1800,21.21212121,9,9.792024543,440.6849976,39.953012,116.419595,4,精装修,10,32000,92605.93917,1214,1420.939941,2,34.46327684,61,1,77.02735415,3182,1,172,25.97402597,20,129
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,551,4000,54.54545455,20,14.9015174,661.026001,39.953012,116.419595,4,精装修,9,67635,112713.4068,354,2911.209961,5,18.07909605,32,1,19.80150085,818,0,33,75.32467532,58,84
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,2700,800,6.060606061,4,12.51483407,558.1030273,39.953012,116.419595,4,精装修,9,150552,95043.28149,258,5685.640137,6,30.50847458,54,0,25.0060518,1033,2,148,31.16883117,24,140
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,791,2800,36.36363636,14,6.662132569,305.7120056,39.953012,116.419595,1,毛坯,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1887,1000,9.090909091,5,60.76764368,2638.949951,39.953012,116.419595,4,精装修,1,5200,74141.5,106,8960.969727,0,14.68926554,26,0,3.703703704,153,0,2,0,0,11
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1210,1800,21.21212121,9,6.662132569,305.7120056,39.953012,116.419595,2,简装修,6,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,2540,1400,15.15151515,7,14.40557318,639.6389771,39.953012,116.419595,3,中等装修,4,43552,72914.32903,473,871.3790283,8,49.71751412,88,11,13.24134592,547,2,190,11.68831169,9,28
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,831,1600,18.18181818,8,6.139567826,283.177002,39.953012,116.419595,3,中等装修,20,150000,101167.3373,1649,2313.729981,0,60.4519774,107,1,68.55482934,2832,9,144,57.14285714,44,272
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,419,1600,18.18181818,8,7.790487218,354.3710022,39.953012,116.419595,3,中等装修,6,200000,93094.40771,1275,1409.619995,2,48.02259887,85,1,80.634229,3331,0,186,32.46753247,25,202
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,927,2200,27.27272727,11,12.30413863,549.0170288,39.953012,116.419595,4,精装修,12,69871,83642.94595,398,2529.949951,7,12.99435028,23,0,38.77995643,1602,2,77,32.46753247,25,72
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1100,800,6.060606061,4,71.10021088,3084.530029,39.953012,116.419595,4,精装修,30,110000,97404.66667,40,9800.179688,0,6.779661017,12,1,0.992495764,41,0,13,1.298701299,1,11
雍和宫壹中心,1,北京市,东城,安定门/雍和宫,北京市东城区和平里西街51号,1305,1600,18.18181818,8,26.98981529,1182.319946,39.953012,116.419595,3,中等装修,3,150000,78199.08108,273,2166.610107,8,31.07344633,55,0,6.608569354,273,6,25,0,0,5
强佑大厦,1,北京市,东城,安定门/雍和宫,和平里东街,204,1200,12.12121212,6,7.870489634,357.8210144,39.953097,116.425831,2,简装修,2,10000,111147.1048,366,2710.639893,5,48.02259887,85,0,25.63543936,1059,2,101,40.25974026,31,45
强佑大厦,1,北京市,东城,安定门/雍和宫,和平里东街,199,1600,18.18181818,8,3.373766461,163.9049988,39.953097,116.425831,4,精装修,4,32000,113282.2924,907,1057.52002,7,24.85875706,44,0,62.5030259,2582,0,111,25.97402597,20,313
建达大厦,3,北京市,朝阳,柳芳,和平里东土城路甲14号,210,1000,9.090909091,5,14.40557318,639.6389771,39.953412,116.433086,4,精装修,4,43552,72914.32903,473,871.3790283,8,49.71751412,88,11,13.24134592,547,2,190,11.68831169,9,28
郦城工作区,4,北京市,海淀,四季青,西四环北路65号,226,1600,18.18181818,8,5.033984674,235.5,39.953465,116.270777,4,精装修,20,280000,98925.1387,304,766.2639771,2,54.23728814,96,1,22.68215928,937,1,30,58.44155844,45,101
郦城工作区,4,北京市,海淀,四季青,西四环北路65号,165,1000,9.090909091,5,18.35517465,809.9609985,39.953465,116.270777,4,精装修,2,10000,83886.0099,542,2585.610107,0,20.33898305,36,5,11.83732752,489,5,50,5.194805195,4,17
北京国际大厦,4,北京市,海淀,人民大学,海淀桥中关村南大街12号,738,2800,36.36363636,14,6.662132569,305.7120056,39.953467,116.324806,1,毛坯,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
北京国际大厦,4,北京市,海淀,人民大学,海淀桥中关村南大街12号,1233,800,6.060606061,4,17.48433367,772.4069824,39.953467,116.324806,5,豪华装修,2,197425,70819.22517,502,5237.240234,3,7.90960452,14,1,19.8983297,822,0,30,9.090909091,7,46
北京国际大厦,4,北京市,海淀,人民大学,海淀桥中关村南大街12号,824,1200,12.12121212,6,16.23875867,718.6929932,39.953467,116.324806,2,简装修,1,220000,66799.48485,206,2141.580078,8,16.94915254,30,1,4.06681191,168,2,21,0,0,19
富海大厦,4,北京市,海淀,皂君庙,大柳树路17号,208,1400,15.15151515,7,11.21828894,502.1910095,39.953977,116.335129,4,精装修,8,67693,100432.0903,1756,2756.320068,0,18.07909605,32,2,54.27257323,2242,0,28,75.32467532,58,216
富海大厦,4,北京市,海淀,皂君庙,大柳树路17号,223,1400,15.15151515,7,5.015781205,234.7149963,39.953977,116.335129,4,精装修,2,50000,92860.58871,439,7307.25,5,21.46892655,38,0,17.04187848,704,0,118,7.792207792,6,53
韦伯时代中心,4,北京市,海淀,魏公村,北京市海淀区中关村南大街17号,128,1200,12.12121212,6,8.281677285,375.553009,39.954133,116.322558,4,精装修,7,22000,72046.92391,731,3294.5,3,42.93785311,76,7,19.77729363,817,6,101,10.38961039,8,39
韦伯时代中心,4,北京市,海淀,魏公村,北京市海淀区中关村南大街17号,163,1400,15.15151515,7,11.31106768,506.1919861,39.954133,116.322558,4,精装修,7,180266,116374.789,468,3474.800049,5,31.07344633,55,0,11.15952554,461,2,54,15.58441558,12,24
国航世纪大厦,3,北京市,朝阳,三元桥,霄云路36号,312,1200,12.12121212,6,7.929922832,360.3840027,39.955184,116.462098,4,精装修,8,53410,103054.7116,190,1080.300049,5,33.33333333,59,14,15.63786008,646,2,92,5.194805195,4,36
德胜凯旋大厦,2,北京市,西城,德胜门,德胜门外大街36号,61,800,6.060606061,4,6.35209543,292.3420105,39.956085,116.380559,4,精装修,6,19741,102371.6475,211,1296.920044,7,12.99435028,23,1,11.90994916,492,0,97,29.87012987,23,43
凯旋大厦,2,北京市,西城,西直门,西直门外大街甲143号,267,1800,21.21212121,9,10.96093663,491.0929871,39.956085,116.380559,4,精装修,6,31000,75158.94406,699,1477,8,18.07909605,32,2,22.41587993,926,1,20,19.48051948,15,229
德胜凯旋大厦,2,北京市,西城,德胜门,德胜门外大街36号,83,1400,15.15151515,7,3.373766461,163.9049988,39.956085,116.380559,4,精装修,4,32000,113282.2924,907,1057.52002,7,24.85875706,44,0,62.5030259,2582,0,111,25.97402597,20,313
凯旋大厦,2,北京市,西城,西直门,西直门外大街甲143号,253,3600,48.48484848,18,18.72367123,825.8519897,39.956085,116.380559,4,精装修,16,120000,116782.6875,343,3216.340088,5,24.29378531,43,2,20.16460905,833,0,33,74.02597403,57,79
德胜凯旋大厦,2,北京市,西城,德胜门,德胜门外大街36号,62,1000,9.090909091,5,11.56118545,516.9780273,39.956085,116.380559,4,精装修,0,149400,90905.79641,169,6616.410156,5,11.29943503,20,1,4.06681191,168,2,40,6.493506494,5,9
德胜凯旋大厦,2,北京市,西城,德胜门,德胜门外大街36号,62,1800,21.21212121,9,2.584133764,129.8529968,39.956085,116.380559,2,简装修,3,16900,113072.7273,444,2669.919922,6,27.11864407,48,0,31.88090051,1317,1,88,25.97402597,20,160
